Geneid	HSF4_0H_1	HSF4_0H_2	HSF4_0H_3	HSF4_2H_1	HSF4_2H_2	HSF4_2H_3	HSF4_4H_1	HSF4_4H_2	HSF4_4H_3	HSF4_6H_1	HSF4_6H_2	HSF4_6H_3
FBgn0263967	893	545	818	922	859	588	543	695	582	439	547	603
FBgn0265338	17	8	20	33	40	40	12	13	32	11	22	9
FBgn0034982	12486	10790	9132	10374	9001	8203	7986	6140	8704	7885	9104	10170
FBgn0034918	3041	2278	2157	2597	2779	2095	2529	2451	2145	2357	2317	2801
FBgn0028955	0	0	0	0	0	0	0	0	0	0	0	0
FBti0215124	0	1	0	6	1	0	9	2	0	0	0	1
FBgn0028372	4224	3426	3088	3141	3003	8364	2649	4658	4019	2314	2302	3172
FBgn0021847	7455	6169	5368	5923	5308	4399	4359	3541	4213	3797	4231	4856
FBgn0033523	6190	4453	4948	4858	4830	3551	3647	3019	3719	4112	4335	4020
FBgn0033727	0	0	0	0	0	0	2	0	0	0	0	0
FBti0060412	0	0	0	0	0	2	0	0	2	2	0	0
FBti0059994	3	0	0	0	2	0	2	0	0	0	0	0
FBgn0033427	6843	6142	5312	6077	5652	4802	4757	3975	4505	4582	4615	5369
FBti0060968	2	1	1	4	3	13	10	0	1	3	2	10
FBgn0053377	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0016984	12042	11810	8981	12155	9076	9850	9944	10165	10632	7867	9491	10173
FBgn0034582	4	1	8	5	2	1	3	4	6	6	12	3
FBtr0309728_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035083	11819	9919	10020	7862	7807	6045	6141	4613	5647	6729	7500	6739
